{0, 1}
{266, 278}
{264, 266, 307}
{241, 274}
{275, 251}
{96, 119}
{210, 205}
{284, 262}
{264, 262}
{226, 219, 212, 213}
{308, 61, 215}
{162, 268}
{306, 21}
{248, 9, 204}
{299, 119}
{234, 61, 78}
{114, 309}
{248, 135}
{293, 294}
{276, 294}
{278, 270}
{156, 61}
{169, 310}
{264, 278}
{283, 189}
{53, 134}
{290, 276}
{276, 119}
{161, 252, 142}
{83, 119}
{21, 54}
{80, 231}
{248, 9}
{209, 100}
{287, 127}
{217, 300, 222}
{276, 294, 119}
{253, 302}
{265, 302}
{226, 219}
{271, 311}
{9, 204}
{299, 127}
{59, 6}
{102, 230}
{59, 7}
{283, 309}
{309, 119}
{312, 78}
{289, 290, 197}
{264, 284, 302}
{52, 252, 142}
{219, 213}
{83, 287}
{203, 204, 135}
{258, 293}
{197, 127}
{172, 127}
{274, 300, 63}
{184, 228}
{228, 133}
{309, 293}
{284, 302}
{82, 214}
{211, 63}
{184, 218, 133}
{209, 100, 102}
{276, 293, 127}
{212, 206}
{300, 222}
{313, 157}
{22, 7}
{309, 287}
{257, 284}
{59, 222}
{314, 315}
{264, 307}
{267, 171}
{217, 316, 63}
{317, 318}
{258, 127}
{80, 6}
{6, 22}
{249, 150}
{226, 228}
{217, 300, 63}
{300, 222, 63}
{133, 206}
{210, 59}
{286, 254}
{217, 62, 63}
{8, 319}
{222, 62, 63}
{244, 252}
{316, 62}
{293, 294, 127}
{189, 294, 127}
{309, 127}
{306, 260}
{276, 294, 295}
{307, 254}
{244, 52}
{68, 111}
{264, 307, 284}
{264, 266}
{264, 267}
{213, 191}
{267, 302}
{313, 35, 92, 157}
{265, 267}
{284, 254}
{284, 118}
{209, 174}
{80, 67}
{249, 250, 150}
{320, 321}
{90, 307}
{294, 119}
{298, 167}
{261, 102}
{304, 266}
{28, 198}
{146, 198}
{280, 269}
{258, 189, 127}
{258, 119}
{22, 231}
{299, 287}
{208, 228, 206}
{100, 230}
{264, 90}
{248, 319}
{322, 266}
{280, 171}
{35, 323, 92, 157}
{271, 167}
{225, 6}
{118, 254}
{11, 211}
{218, 202}
{293, 127}
{294, 127}
{11, 300}
{300, 63}
{316, 300}
{322, 267}
{59, 79}
{270, 254}
{197, 295}
{289, 295}
{283, 287}
{280, 286}
{19, 324}
{280, 325}
{326, 327}
{20, 118}
{29, 198}
{328, 127}
{68, 260}
{276, 309}
{83, 148}
{27, 21}
{329, 66}
{222, 230}
{256, 326}
{330, 331}
{58, 332}
{11, 300, 211}
{284, 263}
{198, 134}
{333, 198}
{289, 258}
{307, 118}
{73, 326}
{211, 300, 63}
{119, 127}
{267, 278}
{3, 29}
{58, 334}
{323, 157}
{41, 335}
{285, 326}
{302, 278}
{336, 131}
{337, 155}
{155, 12}
{198, 79}
{338, 118}
{339, 261}
{264, 253}
{146, 238}
{300, 230}
{241, 300}
{313, 323, 157}
{328, 290}
{338, 90}
{290, 66}
{23, 335}
{241, 102}
{290, 340}
{274, 63}
{341, 342}
{233, 341}
{326, 262}
{344, 343}
{344, 314}
{345, 14}
{346, 332}
{11, 205}
{49, 155, 12}
{347, 348}
{349, 350}
{289, 258, 189}
{232, 80}
{77, 143}
{351, 31}
{352, 353}
{354, 151}
{273, 74}
{169, 259}
{280, 339}
{355, 292}
{107, 356}
{313, 323}
{66, 309}
{328, 323}
{357, 358}
{360, 359}
{361, 362}
{276, 295}
{58, 363}
{96, 197}
{49, 153, 12}
{66, 323}
{322, 278}
{363, 364}
{312, 244}
{365, 366}
{365, 367}
{368, 186, 187}
{187, 93}
{233, 147}
{160, 331}
{344, 37, 343}
{369, 370}
{370, 346}
{305, 317}
{305, 211}
{46, 55}
{371, 46}
{38, 46}
{346, 372, 332}
{332, 77}
{373, 374}
{318, 375}
{376, 318}
{377, 318}
{378, 83, 287}
{308, 317}
{259, 180}
{379, 180}
{20, 284}
{380, 381}
{153, 155, 12}
{155, 382}
{338, 20, 118}
{307, 20}
{347, 259, 375}
{258, 189, 295}
{210, 231}
{114, 383}
{238, 383}
{384, 366}
{385, 331}
{211, 102}
{386, 222}
{335, 31}
{352, 387}
{32, 388}
{32, 389}
{390, 391}
{68, 260, 238}
{13, 375}
{274, 230}
{328, 313, 323}
{328, 66}
{392, 364}
{392, 77}
{273, 169}
{66, 294}
{393, 283}
{2, 317}
{274, 2}
{358, 343}
{157, 119}
{67, 93}
{394, 387, 395}
{387, 375}
{353, 375}
{315, 55}
{114, 146}
{396, 349}
{205, 317}
{169, 375}
{169, 395}
{57, 397}
{241, 62}
{65, 134}
{289, 189, 295}
{362, 147}
{65, 147}
{344, 398}
{344, 358}
{392, 399}
{398, 46}
{400, 46}
{386, 316}
{11, 62}
{259, 347, 180}
{401, 155}
{347, 375}
{77, 390, 143}
{402, 366}
{339, 159}
{241, 211}
{41, 31}
{273, 259}
{379, 259}
{403, 341}
{388, 238}
{49, 382}
{401, 382}
{395, 13}
{205, 317, 230}
{328, 378}
{392, 158}
{392, 404}
{392, 346}
{392, 35}
{400, 55}
{400, 314}
{273, 375}
{362, 134}
{37, 405}
{153, 12}
{376, 375}
{376, 377}
{317, 63}
{338, 307}
{312, 199}
{102, 222, 62}
{322, 302}
{302, 267, 278}
{344, 37, 55}
{370, 372, 346}
{314, 46}
{315, 46}
{392, 406}
{376, 318, 375}
{376, 377, 318}
{347, 180}
{380, 407}
{347, 259, 310}
{408, 346}
{84, 199}
{234, 84}
{299, 283}
{104, 409}
{410, 143}
{392, 372}
{368, 28}
{368, 186, 93}
{355, 76}
{376, 273}
{59, 29, 79}
{157, 294}
{179, 78}
{388, 260}
{373, 287}
{258, 283}
{102, 62}
{37, 398}
{344, 398, 343}
{308, 205}
{11, 300, 63}
{347, 259}
{368, 67, 93}
{385, 411}
{23, 31}
{288, 199}
{146, 68, 238}
{338, 253}
{273, 13, 375}
{328, 313, 340}
{328, 66, 323}
{328, 66, 340}
{376, 273, 375}
{361, 341, 342}
{66, 157}
{280, 412}
{331, 411}
{274, 62}
{205, 222}
{368, 187}
{265, 267, 302}
{344, 405}
{140, 141}
{140, 413}
{49, 414}
{372, 332}
{338, 20}
{90, 20}
{260, 383}
{346, 372}
{368, 186}
{41, 335, 31}
{233, 71}
{32, 146}
{412, 325}
{41, 351, 335}
{328, 60}
{328, 276}
{393, 294}
{65, 362}
{394, 387, 375}
{274, 205}
{368, 67, 187}
{344, 357}
{344, 398, 46}
{58, 399}
{363, 332}
{35, 406}
{259, 318}
{394, 318}
{29, 190}
{388, 383}
{369, 372}
{264, 118}
{118, 263}
{392, 391}
{273, 387, 13}
{234, 199}
{328, 323, 340}
{357, 343}
{361, 362, 341}
{35, 364}
{377, 395}
{187, 28}
{160, 415}
{332, 390}
{316, 63}
{316, 205}
{377, 394, 318}
{13, 318}
{11, 205, 230}
{129, 381}
{76, 366}
{416, 385}
{211, 230}
{386, 274}
{386, 300}
{417, 31}
{352, 348}
