{0, 1}
{2, 3}
{4, 5}
{6, 7}
{8, 9}
{10, 11}
{12, 13}
{14, 15}
{16, 17}
{18, 19}
{20, 21}
{22, 23}
{24, 25}
{26, 27}
{28, 29}
{30, 31}
{32, 33}
{34, 35}
{36, 37}
{38, 39}
{40, 41}
{42, 43}
{44, 45}
{46, 47}
{48, 49}
{50, 51}
{33, 52}
{53, 54}
{24, 55}
{56, 33}
{1, 57}
{58, 59}
{25, 55}
{60, 61}
{62, 63}
{24, 25, 55}
{64, 65}
{66, 67}
{68, 69}
{70, 71}
{72, 33}
{73, 3}
{33, 74}
{75, 71}
{76, 77}
{78, 79}
{80, 81}
{82, 83}
{84, 85}
{34, 86}
{79, 87}
{88, 87}
{89, 90}
{91, 77}
{92, 93}
{94, 95}
{96, 97}
{98, 99}
{100, 101}
{102, 103}
{104, 105}
{106, 107}
{108, 85}
{109, 110}
{112, 111}
{113, 114}
{105, 115}
{116, 23}
{51, 117}
{104, 105, 115}
{102, 118}
{119, 87}
{86, 87}
{86, 119}
{120, 58}
{72, 95}
{119, 86, 87}
{68, 76}
{121, 45}
{122, 123}
{32, 33, 74}
{124, 125}
{126, 127}
{128, 129}
{32, 74}
{73, 36}
{10, 82}
{130, 111}
{82, 11}
{51, 47}
{131, 28}
{132, 133}
{51, 134, 47}
{12, 135}
{136, 137}
{3, 36}
{138, 84}
{51, 134}
{65, 139}
{140, 141}
{88, 79}
{90, 142}
{120, 143}
{144, 145}
{146, 142}
{71, 143}
{147, 143}
{146, 90, 142}
{148, 12}
{27, 149}
{146, 90}
{142, 150}
{104, 115}
{152, 151}
{143, 147, 71}
{153, 15}
{80, 154}
{147, 71}
{155, 156}
{61, 157}
{70, 143}
{158, 159}
{160, 161}
{134, 46}
{162, 163}
{51, 46}
{84, 52}
{113, 164}
{165, 166}
{168, 167}
{169, 170}
{171, 86}
{152, 172}
{173, 30}
{56, 166}
{121, 44, 45}
{134, 47}
{136, 41}
{173, 31}
{174, 175}
{176, 177}
{121, 44}
{178, 63}
{179, 180}
{164, 181}
{182, 183}
{117, 134}
{72, 184}
{185, 77}
{186, 187}
{188, 189}
{190, 191}
{192, 193}
{194, 75}
{195, 196}
{197, 198}
{27, 22}
{200, 199}
{201, 30}
{35, 86}
{202, 195, 196}
{203, 189}
{193, 204}
{59, 205}
{188, 206}
{195, 196, 197}
{196, 197, 198}
{184, 27}
{208, 207}
{209, 210}
{211, 127}
{19, 212}
{178, 188}
{210, 131}
{8, 213}
{129, 187}
{131, 214}
{210, 6}
{9, 213}
{211, 77, 206}
{216, 215}
{194, 131}
{217, 187}
{218, 187}
{136, 200}
{219, 220}
{202, 195}
{211, 206}
{193, 211}
{144, 220}
{221, 53}
{49, 221}
{136, 53}
{136, 49}
{152, 222}
{80, 222}
{224, 223}
{202, 196}
{225, 191}
{202, 195, 196, 197}
{206, 127}
{217, 186}
{217, 129}
{202, 198}
{211, 204, 206}
{204, 198}
{226, 227}
{49, 228}
{224, 229}
{137, 53}
{230, 231}
{232, 233}
{234, 235}
{236, 13}
{129, 186}
{233, 226}
{233, 85}
{233, 235}
{91, 237}
{210, 5, 238, 141}
{152, 137}
{137, 49}
{162, 239}
{240, 21}
{241, 242}
{176, 243, 244}
{245, 246}
{202, 195, 197}
{121, 247}
{248, 121}
{234, 239}
{249, 97, 95}
{250, 251}
{227, 235}
{245, 191}
{152, 252}
{19, 31}
{241, 253}
{248, 254}
{52, 255}
{136, 222}
{256, 63}
{152, 137, 252}
{257, 258}
{75, 7}
{225, 245, 191}
{228, 221}
{259, 21}
{129, 186, 187}
{112, 260}
{59, 261, 207}
{97, 95}
{262, 263}
{264, 263}
{59, 148}
{194, 26}
{265, 266}
{202, 197}
{258, 267}
{9, 187}
{121, 244}
{112, 247}
{160, 268}
{269, 261}
{196, 197}
{121, 163}
{262, 247}
{226, 270}
{152, 53}
{272, 271}
{201, 77}
{273, 246}
{144, 219}
{273, 274, 225}
{192, 127}
{56, 194}
{8, 275}
{273, 225, 191}
{266, 276}
{277, 191}
{235, 270, 278}
{144, 219, 220}
{121, 262, 263}
{280, 279}
{240, 259}
{49, 222}
{270, 111}
{281, 166}
{32, 184}
{241, 230}
{209, 75}
{192, 193, 204}
{249, 95}
{209, 26}
{282, 283}
{241, 162}
{20, 111}
{184, 33}
{258, 158}
{75, 6}
{227, 111}
{9, 218}
{225, 274}
{56, 74}
{237, 263}
{227, 284}
{241, 285}
{235, 278}
{286, 287}
{21, 31}
{288, 241}
{240, 66}
{224, 286}
{289, 290}
{235, 270}
{233, 270}
{128, 184}
{243, 254}
{68, 286}
{273, 274, 246}
{112, 121}
{291, 231}
{232, 235}
{249, 274}
{274, 214}
{292, 149}
{57, 293}
{149, 294}
{22, 295}
{27, 295}
{296, 286}
{229, 286}
{297, 298}
{298, 271}
{299, 14}
{300, 301}
{147, 302}
{184, 74}
{304, 303}
{73, 135}
{305, 111}
{306, 35}
{307, 308}
{145, 309}
{236, 69}
{310, 311}
{312, 251}
{313, 102}
{276, 239}
{292, 149, 294}
{62, 247}
{314, 315}
{316, 317}
{264, 237}
{57, 318}
{91, 182}
{12, 46, 143}
{62, 294}
{318, 319}
{97, 214}
{320, 321}
{322, 139}
{266, 239}
{290, 151}
{323, 324}
{41, 325}
{41, 25}
{326, 327}
{328, 329, 326}
{11, 246}
{169, 330, 331}
{169, 332}
{147, 12, 143}
{321, 333}
{88, 334, 63}
{291, 150}
{225, 335}
{35, 22, 295}
{336, 36}
{121, 262}
{256, 249}
{273, 274}
{337, 62}
{73, 338}
{339, 271}
{2, 340}
{2, 341}
{342, 327}
{343, 303}
{256, 340}
{214, 191}
{128, 61}
{344, 324, 301}
{345, 41}
{272, 41}
{328, 326, 327}
{169, 330}
{346, 347}
{147, 12}
{147, 348}
{20, 278}
{349, 301}
{56, 209}
{209, 194}
{79, 207}
{99, 350}
{35, 22}
{331, 332}
{348, 351}
{352, 13}
{256, 249, 340}
{235, 85}
{339, 55}
{88, 63}
{12, 143}
{272, 55}
{353, 290, 151}
{345, 297, 298}
{41, 339}
{169, 331}
{27, 35}
{185, 354}
{306, 22}
{337, 58}
{337, 355, 62}
{338, 167}
{112, 263}
{241, 356}
{334, 174, 63}
{357, 46}
{136, 134}
{298, 358}
{329, 326}
{328, 326}
{273, 274, 11}
{177, 33}
{235, 111}
{36, 311}
{338, 359}
{306, 295}
{249, 225}
{360, 263}
{297, 361}
{362, 151}
{298, 363}
{345, 298}
{256, 364}
{344, 300}
{147, 12, 348}
{123, 365}
{366, 367}
{341, 335}
{368, 35}
{369, 46}
{57, 338}
{302, 46}
{272, 358}
{305, 278}
{121, 370, 262}
{371, 159}
{227, 372}
{298, 55}
{147, 46}
{368, 22}
{289, 366}
{128, 373}
{236, 327}
{32, 183}
{333, 71}
{305, 235}
{332, 374}
{367, 151}
{288, 230}
{184, 375}
{202, 195, 196, 198}
{376, 377}
{378, 379}
{226, 235}
{2, 364}
{24, 361}
{272, 298}
{353, 380}
{41, 298}
{361, 339, 41}
{176, 243, 254}
{352, 69}
{204, 206}
{338, 381}
{361, 55}
{320, 312}
{24, 41}
{300, 167}
{147, 46, 143}
{54, 15}
{32, 74, 184}
{261, 79}
{382, 279}
{293, 319}
{259, 383}
{384, 316}
{360, 385}
{374, 332, 342}
{345, 297}
{386, 51, 50}
{258, 253}
{336, 387}
{274, 246}
{202, 196, 198}
{328, 327}
{328, 329}
{371, 125}
{320, 71}
{387, 36}
{321, 388}
{249, 335}
{195, 206}
{306, 27}
{374, 342}
{332, 342}
{355, 62}
{147, 12, 46, 143}
{344, 389}
{264, 247}
{12, 348}
{41, 358}
{297, 41}
{390, 391}
{257, 258, 158}
{261, 207}
{289, 151}
{225, 246}
{35, 295}
{58, 149}
{153, 261}
{392, 191}
{392, 246}
{243, 131}
{328, 329, 327}
{386, 51}
{346, 123}
{98, 350}
{61, 373}
{329, 327}
{345, 55}
{393, 343}
{249, 2}
{394, 207}
{121, 244, 262}
{334, 174}
{266, 395}
{386, 50}
{72, 94}
{10, 396}
{10, 340}
{73, 2}
{396, 10, 340}
{116, 22}
{153, 397, 15}
{394, 398}
{206, 399}
{225, 87}
{65, 313}
{259, 205}
{400, 247}
{32, 52}
{401, 31}
{402, 266}
{378, 255}
{33, 403}
{396, 340}
{390, 327}
{74, 52}
{178, 62}
{225, 78}
{33, 404}
{2, 85}
{405, 406}
{313, 261}
{31, 287}
{323, 407}
{180, 94}
{286, 31}
{286, 30}
{317, 375}
{408, 409}
{136, 40}
{250, 189}
{189, 198}
{410, 100, 101}
{379, 411}
{92, 175}
{8, 412}
{54, 391}
{130, 21}
{413, 135}
{175, 92, 135}
{195, 196, 198}
{250, 125}
{0, 129}
{66, 174}
{336, 174}
{8, 9, 412}
{41, 271}
{99, 100}
{19, 212, 414}
{202, 196, 197, 198}
{56, 343}
{0, 187}
{304, 99}
{177, 378, 415}
{416, 38}
{416, 73}
{417, 127}
{73, 92, 135}
{250, 371, 125}
{384, 418}
{281, 419}
{1, 420}
{131, 421}
{394, 422}
{189, 423}
{81, 130}
{56, 210}
{125, 54}
{345, 358}
{424, 103}
{425, 379}
{426, 122}
{99, 343}
{395, 239}
{427, 21}
{418, 428}
{417, 211, 193}
{18, 429}
{192, 193, 417}
{394, 413}
{250, 54}
{250, 391}
{96, 402}
{177, 430}
{179, 431}
{313, 299}
{101, 375}
{202, 197, 198}
{432, 26}
{81, 433}
{130, 427}
{336, 66}
{434, 412}
{396, 39}
{435, 404}
{8, 217}
{81, 18}
{196, 198}
{0, 275}
{125, 390}
{96, 395}
{425, 177}
{9, 412}
{9, 186}
{202, 204}
{210, 7}
{433, 427}
{49, 436}
{358, 271}
{402, 283}
{297, 271}
{384, 418, 437}
{96, 266}
{165, 438}
{439, 39}
{202, 211}
{422, 135}
{56, 7}
{26, 7}
{192, 196}
{434, 275}
{271, 55}
{97, 382}
{416, 396}
{96, 239}
{175, 135}
{217, 9}
{440, 271}
{56, 210, 7}
{19, 21}
